id,category,breed_name,origin,temperament,coat_care,ideal_weight_guide,key_strengths,potential_health_risks
bird-053,Birds,Sulphur-crested Cockatoo,"Europe, native to temperate habitats and commonly recognized as a songbird, game bird, or companion species.","Calm to moderately active depending on the individual, but benefits from predictable care, enrichment, and opportunities for natural behaviors.","Generally low-maintenance plumage, but clean housing and appropriate bathing opportunities are important.","Very large: often 900-1,500+ g, depending on sex and subspecies.","Adaptability to suitable captive environments when nutrition, enrichment, and social needs are carefully met.","Captive birds may face obesity, fatty liver disease, and respiratory problems when diet, air quality, or exercise are inadequate."
bird-054,Birds,Tawny Frogmouth,"Pacific islands and Australasia, adapted to island forests or coastal ecosystems.","Social, intelligent, and interactive, often forming strong bonds with caregivers. Needs daily enrichment and appropriate social contact.",Feather care is largely self-maintained through regular preening and bathing or misting; provide opportunities for safe bathing.,"Small: typically 15-40 g, depending on sex and subspecies.","Intelligence, social interaction, vocal learning, and engaging natural behaviors when properly enriched.","Respiratory disease, nutritional deficiencies, feather-plucking, and obesity can occur without proper diet, hygiene, and enrichment."
bird-055,Birds,Turquoise-fronted Amazon,"Australia, native to woodland, grassland, or coastal habitats and commonly kept in aviculture.","Active and alert, with a lively personality and strong curiosity. Benefits from flight space, toys, and varied enrichment.","Smooth, compact feathering; routine bathing and access to clean water support feather condition.","Small-to-medium: typically 40-150 g, depending on sex and subspecies.","Colorful plumage, active behavior, and strong appeal as an observation or companion species.","Vitamin and mineral imbalance, chronic respiratory disease, and behavioral stress are potential concerns in captivity."
bird-056,Birds,Victoria Crowned Pigeon,"South America, native to tropical forests or savannas and popular in aviculture.","Generally social and vocal, with species-specific flock behavior. Requires a stimulating environment and careful routine.",Plumage requires regular preening and environmental hygiene; avoid excessive handling of developing pin feathers.,"Medium: typically 150-400 g, depending on sex and subspecies.","Strong flock bonds, lively personality, and ability to learn routines or simple behaviors with patient training.","Psittacosis, obesity, liver disease, and feather disorders may occur; quarantine and avian veterinary care are important."
bird-057,Birds,Wompoo Fruit Dove,"Africa, native to woodland, savanna, or forest habitats and known for distinctive calls or social behavior.","Bright and observant, often learning sounds or behaviors quickly. Needs safe housing, mental stimulation, and species-appropriate companionship.",Species with specialized plumage may need a humid environment and regular bathing opportunities to support feather health.,"Large: typically 400-900 g, depending on sex and subspecies.","Distinctive calls, appearance, and natural behaviors that make the species rewarding for experienced keepers.","Respiratory infections, nutritional disease, and stress-related feather damage are possible, especially with poor husbandry."
bird-058,Birds,Yellow-crowned Amazon,"Asia, native to forests, grasslands, or urban environments and represented in aviculture or ornamental keeping.","Calm to moderately active depending on the individual, but benefits from predictable care, enrichment, and opportunities for natural behaviors.","Generally low-maintenance plumage, but clean housing and appropriate bathing opportunities are important.","Very large: often 900-1,500+ g, depending on sex and subspecies.","Adaptability to suitable captive environments when nutrition, enrichment, and social needs are carefully met.","Captive birds may face obesity, fatty liver disease, and respiratory problems when diet, air quality, or exercise are inadequate."
bird-059,Birds,Yellow-naped Amazon,"Europe, native to temperate habitats and commonly recognized as a songbird, game bird, or companion species.","Social, intelligent, and interactive, often forming strong bonds with caregivers. Needs daily enrichment and appropriate social contact.",Feather care is largely self-maintained through regular preening and bathing or misting; provide opportunities for safe bathing.,"Small: typically 15-40 g, depending on sex and subspecies.","Intelligence, social interaction, vocal learning, and engaging natural behaviors when properly enriched.","Respiratory disease, nutritional deficiencies, feather-plucking, and obesity can occur without proper diet, hygiene, and enrichment."
bird-060,Birds,White-bellied Caique,"Pacific islands and Australasia, adapted to island forests or coastal ecosystems.","Active and alert, with a lively personality and strong curiosity. Benefits from flight space, toys, and varied enrichment.","Smooth, compact feathering; routine bathing and access to clean water support feather condition.","Small-to-medium: typically 40-150 g, depending on sex and subspecies.","Colorful plumage, active behavior, and strong appeal as an observation or companion species.","Vitamin and mineral imbalance, chronic respiratory disease, and behavioral stress are potential concerns in captivity."
bird-061,Birds,White Cockatoo,"Australia, native to woodland, grassland, or coastal habitats and commonly kept in aviculture.","Generally social and vocal, with species-specific flock behavior. Requires a stimulating environment and careful routine.",Plumage requires regular preening and environmental hygiene; avoid excessive handling of developing pin feathers.,"Medium: typically 150-400 g, depending on sex and subspecies.","Strong flock bonds, lively personality, and ability to learn routines or simple behaviors with patient training.","Psittacosis, obesity, liver disease, and feather disorders may occur; quarantine and avian veterinary care are important."
bird-062,Birds,White-rumped Munia,"South America, native to tropical forests or savannas and popular in aviculture.","Bright and observant, often learning sounds or behaviors quickly. Needs safe housing, mental stimulation, and species-appropriate companionship.",Species with specialized plumage may need a humid environment and regular bathing opportunities to support feather health.,"Large: typically 400-900 g, depending on sex and subspecies.","Distinctive calls, appearance, and natural behaviors that make the species rewarding for experienced keepers.","Respiratory infections, nutritional disease, and stress-related feather damage are possible, especially with poor husbandry."
bird-063,Birds,Wood Duck,"Africa, native to woodland, savanna, or forest habitats and known for distinctive calls or social behavior.","Calm to moderately active depending on the individual, but benefits from predictable care, enrichment, and opportunities for natural behaviors.","Generally low-maintenance plumage, but clean housing and appropriate bathing opportunities are important.","Very large: often 900-1,500+ g, depending on sex and subspecies.","Adaptability to suitable captive environments when nutrition, enrichment, and social needs are carefully met.","Captive birds may face obesity, fatty liver disease, and respiratory problems when diet, air quality, or exercise are inadequate."
bird-064,Birds,Common Myna,"Asia, native to forests, grasslands, or urban environments and represented in aviculture or ornamental keeping.","Social, intelligent, and interactive, often forming strong bonds with caregivers. Needs daily enrichment and appropriate social contact.",Feather care is largely self-maintained through regular preening and bathing or misting; provide opportunities for safe bathing.,"Small: typically 15-40 g, depending on sex and subspecies.","Intelligence, social interaction, vocal learning, and engaging natural behaviors when properly enriched.","Respiratory disease, nutritional deficiencies, feather-plucking, and obesity can occur without proper diet, hygiene, and enrichment."
bird-065,Birds,European Starling,"Europe, native to temperate habitats and commonly recognized as a songbird, game bird, or companion species.","Active and alert, with a lively personality and strong curiosity. Benefits from flight space, toys, and varied enrichment.","Smooth, compact feathering; routine bathing and access to clean water support feather condition.","Small-to-medium: typically 40-150 g, depending on sex and subspecies.","Colorful plumage, active behavior, and strong appeal as an observation or companion species.","Vitamin and mineral imbalance, chronic respiratory disease, and behavioral stress are potential concerns in captivity."
bird-066,Birds,Hill Myna,"Pacific islands and Australasia, adapted to island forests or coastal ecosystems.","Generally social and vocal, with species-specific flock behavior. Requires a stimulating environment and careful routine.",Plumage requires regular preening and environmental hygiene; avoid excessive handling of developing pin feathers.,"Medium: typically 150-400 g, depending on sex and subspecies.","Strong flock bonds, lively personality, and ability to learn routines or simple behaviors with patient training.","Psittacosis, obesity, liver disease, and feather disorders may occur; quarantine and avian veterinary care are important."
bird-067,Birds,Java Sparrow,"Australia, native to woodland, grassland, or coastal habitats and commonly kept in aviculture.","Bright and observant, often learning sounds or behaviors quickly. Needs safe housing, mental stimulation, and species-appropriate companionship.",Species with specialized plumage may need a humid environment and regular bathing opportunities to support feather health.,"Large: typically 400-900 g, depending on sex and subspecies.","Distinctive calls, appearance, and natural behaviors that make the species rewarding for experienced keepers.","Respiratory infections, nutritional disease, and stress-related feather damage are possible, especially with poor husbandry."
bird-068,Birds,Peacock,"South America, native to tropical forests or savannas and popular in aviculture.","Calm to moderately active depending on the individual, but benefits from predictable care, enrichment, and opportunities for natural behaviors.","Generally low-maintenance plumage, but clean housing and appropriate bathing opportunities are important.","Very large: often 900-1,500+ g, depending on sex and subspecies.","Adaptability to suitable captive environments when nutrition, enrichment, and social needs are carefully met.","Captive birds may face obesity, fatty liver disease, and respiratory problems when diet, air quality, or exercise are inadequate."
rabbit-015,Rabbits,Alaska Rabbit,"United Kingdom, developed through selective breeding for meat, fur, exhibition, or companionship.","Gentle, curious, and social, often becoming affectionate with patient handling. Benefits from companionship and daily exercise.","Short, dense coat; brush weekly and increase grooming during seasonal shedding to reduce swallowed hair.","Small: about 0.8-1.5 kg (1.8-3.3 lb), depending on variety.","Friendly companionship, quiet household presence, and strong suitability for indoor living with appropriate exercise space.","Dental overgrowth, gastrointestinal stasis, obesity, and respiratory disease are important health concerns; high-fiber diets are essential."
rabbit-016,Rabbits,American Fuzzy Lop,"France and Western Europe, developed from regional domestic rabbit stocks for varied production and show traits.","Alert and inquisitive, with a playful personality. Needs safe exercise space, enrichment, and gradual socialization.","Medium coat; brush several times per week, especially around the hindquarters and during shedding seasons.","Small-to-medium: about 1.2-2.5 kg (2.6-5.5 lb), depending on variety.","Distinctive coat or markings, gentle behavior, and good potential for bonding with patient caregivers.","Malocclusion, gastrointestinal stasis, sore hocks, and obesity may occur; regular dental and weight monitoring is recommended."
rabbit-017,Rabbits,American Sable,"United States, developed through selective breeding for exhibition, fur, meat, or companionship.","Generally calm and friendly, though individual personalities vary. Consistent handling and a predictable environment encourage trust.","Long wool or angora-type coat; requires frequent, sometimes daily, grooming to prevent mats and fiber ingestion.","Medium: about 2-4 kg (4.4-8.8 lb), depending on variety.","Variety of sizes and coat types, with many individuals enjoying litter training and interactive enrichment.","Uterine disease in unspayed females, dental problems, and gastrointestinal disorders are potential concerns."
rabbit-018,Rabbits,Argente Brun,"Belgium and Central Europe, developed from European rabbit breeding traditions and later standardized as show breeds.","Active and curious, often enjoying tunnels, digging opportunities, and foraging enrichment.","Rex-type plush coat; gentle regular brushing is usually sufficient, avoiding overly aggressive grooming.","Large: about 4-6.5 kg (8.8-14.3 lb), depending on variety.","Quiet nature, social potential, and engaging behaviors such as foraging, digging, and binkying.","Flystrike, dental disease, gastrointestinal stasis, and spinal injuries can occur; careful hygiene and safe handling are important."
rabbit-019,Rabbits,Belgian Hare,"Germany and neighboring Europe, developed through structured breeding programs emphasizing coat, size, or pattern.","Sweet-natured and people-oriented when well socialized, with a need for gentle handling and plenty of room to move.",Fine or silky coat; routine brushing helps prevent tangles and keeps the coat clean.,"Giant: often 6 kg (13 lb) or more, depending on variety and individual.",Adaptability to well-managed indoor housing and strong companionship potential when diet and dental care are appropriate.,"Respiratory disease, dental problems, obesity, and reproductive disorders may occur; routine rabbit-savvy veterinary care is valuable."
rabbit-020,Rabbits,Blanc de Hotot,"Netherlands and Northern Europe, developed through local rabbit breeding and exhibition traditions.","Gentle, curious, and social, often becoming affectionate with patient handling. Benefits from companionship and daily exercise.","Short, dense coat; brush weekly and increase grooming during seasonal shedding to reduce swallowed hair.","Small: about 0.8-1.5 kg (1.8-3.3 lb), depending on variety.","Friendly companionship, quiet household presence, and strong suitability for indoor living with appropriate exercise space.","Dental overgrowth, gastrointestinal stasis, obesity, and respiratory disease are important health concerns; high-fiber diets are essential."
rabbit-021,Rabbits,Blue of Sint-Nicolas,"United Kingdom, developed through selective breeding for meat, fur, exhibition, or companionship.","Alert and inquisitive, with a playful personality. Needs safe exercise space, enrichment, and gradual socialization.","Medium coat; brush several times per week, especially around the hindquarters and during shedding seasons.","Small-to-medium: about 1.2-2.5 kg (2.6-5.5 lb), depending on variety.","Distinctive coat or markings, gentle behavior, and good potential for bonding with patient caregivers.","Malocclusion, gastrointestinal stasis, sore hocks, and obesity may occur; regular dental and weight monitoring is recommended."
rabbit-022,Rabbits,Californian Giant,"France and Western Europe, developed from regional domestic rabbit stocks for varied production and show traits.","Generally calm and friendly, though individual personalities vary. Consistent handling and a predictable environment encourage trust.","Long wool or angora-type coat; requires frequent, sometimes daily, grooming to prevent mats and fiber ingestion.","Medium: about 2-4 kg (4.4-8.8 lb), depending on variety.","Variety of sizes and coat types, with many individuals enjoying litter training and interactive enrichment.","Uterine disease in unspayed females, dental problems, and gastrointestinal disorders are potential concerns."
rabbit-023,Rabbits,Champagne d’Argent,"United States, developed through selective breeding for exhibition, fur, meat, or companionship.","Active and curious, often enjoying tunnels, digging opportunities, and foraging enrichment.","Rex-type plush coat; gentle regular brushing is usually sufficient, avoiding overly aggressive grooming.","Large: about 4-6.5 kg (8.8-14.3 lb), depending on variety.","Quiet nature, social potential, and engaging behaviors such as foraging, digging, and binkying.","Flystrike, dental disease, gastrointestinal stasis, and spinal injuries can occur; careful hygiene and safe handling are important."
rabbit-024,Rabbits,Checkered Giant,"Belgium and Central Europe, developed from European rabbit breeding traditions and later standardized as show breeds.","Sweet-natured and people-oriented when well socialized, with a need for gentle handling and plenty of room to move.",Fine or silky coat; routine brushing helps prevent tangles and keeps the coat clean.,"Giant: often 6 kg (13 lb) or more, depending on variety and individual.",Adaptability to well-managed indoor housing and strong companionship potential when diet and dental care are appropriate.,"Respiratory disease, dental problems, obesity, and reproductive disorders may occur; routine rabbit-savvy veterinary care is valuable."
rabbit-025,Rabbits,Cinnamon Rabbit,"Germany and neighboring Europe, developed through structured breeding programs emphasizing coat, size, or pattern.","Gentle, curious, and social, often becoming affectionate with patient handling. Benefits from companionship and daily exercise.","Short, dense coat; brush weekly and increase grooming during seasonal shedding to reduce swallowed hair.","Small: about 0.8-1.5 kg (1.8-3.3 lb), depending on variety.","Friendly companionship, quiet household presence, and strong suitability for indoor living with appropriate exercise space.","Dental overgrowth, gastrointestinal stasis, obesity, and respiratory disease are important health concerns; high-fiber diets are essential."
rabbit-026,Rabbits,Crème d’Argent,"Netherlands and Northern Europe, developed through local rabbit breeding and exhibition traditions.","Alert and inquisitive, with a playful personality. Needs safe exercise space, enrichment, and gradual socialization.","Medium coat; brush several times per week, especially around the hindquarters and during shedding seasons.","Small-to-medium: about 1.2-2.5 kg (2.6-5.5 lb), depending on variety.","Distinctive coat or markings, gentle behavior, and good potential for bonding with patient caregivers.","Malocclusion, gastrointestinal stasis, sore hocks, and obesity may occur; regular dental and weight monitoring is recommended."
rabbit-027,Rabbits,Dwarf Hotot,"United Kingdom, developed through selective breeding for meat, fur, exhibition, or companionship.","Generally calm and friendly, though individual personalities vary. Consistent handling and a predictable environment encourage trust.","Long wool or angora-type coat; requires frequent, sometimes daily, grooming to prevent mats and fiber ingestion.","Medium: about 2-4 kg (4.4-8.8 lb), depending on variety.","Variety of sizes and coat types, with many individuals enjoying litter training and interactive enrichment.","Uterine disease in unspayed females, dental problems, and gastrointestinal disorders are potential concerns."
rabbit-028,Rabbits,English Lop,"France and Western Europe, developed from regional domestic rabbit stocks for varied production and show traits.","Active and curious, often enjoying tunnels, digging opportunities, and foraging enrichment.","Rex-type plush coat; gentle regular brushing is usually sufficient, avoiding overly aggressive grooming.","Large: about 4-6.5 kg (8.8-14.3 lb), depending on variety.","Quiet nature, social potential, and engaging behaviors such as foraging, digging, and binkying.","Flystrike, dental disease, gastrointestinal stasis, and spinal injuries can occur; careful hygiene and safe handling are important."
rabbit-029,Rabbits,English Spot,"United States, developed through selective breeding for exhibition, fur, meat, or companionship.","Sweet-natured and people-oriented when well socialized, with a need for gentle handling and plenty of room to move.",Fine or silky coat; routine brushing helps prevent tangles and keeps the coat clean.,"Giant: often 6 kg (13 lb) or more, depending on variety and individual.",Adaptability to well-managed indoor housing and strong companionship potential when diet and dental care are appropriate.,"Respiratory disease, dental problems, obesity, and reproductive disorders may occur; routine rabbit-savvy veterinary care is valuable."
rabbit-030,Rabbits,Fauve de Bourgogne,"Belgium and Central Europe, developed from European rabbit breeding traditions and later standardized as show breeds.","Gentle, curious, and social, often becoming affectionate with patient handling. Benefits from companionship and daily exercise.","Short, dense coat; brush weekly and increase grooming during seasonal shedding to reduce swallowed hair.","Small: about 0.8-1.5 kg (1.8-3.3 lb), depending on variety.","Friendly companionship, quiet household presence, and strong suitability for indoor living with appropriate exercise space.","Dental overgrowth, gastrointestinal stasis, obesity, and respiratory disease are important health concerns; high-fiber diets are essential."
rabbit-031,Rabbits,French Angora,"Germany and neighboring Europe, developed through structured breeding programs emphasizing coat, size, or pattern.","Alert and inquisitive, with a playful personality. Needs safe exercise space, enrichment, and gradual socialization.","Medium coat; brush several times per week, especially around the hindquarters and during shedding seasons.","Small-to-medium: about 1.2-2.5 kg (2.6-5.5 lb), depending on variety.","Distinctive coat or markings, gentle behavior, and good potential for bonding with patient caregivers.","Malocclusion, gastrointestinal stasis, sore hocks, and obesity may occur; regular dental and weight monitoring is recommended."
rabbit-032,Rabbits,French Lop,"Netherlands and Northern Europe, developed through local rabbit breeding and exhibition traditions.","Generally calm and friendly, though individual personalities vary. Consistent handling and a predictable environment encourage trust.","Long wool or angora-type coat; requires frequent, sometimes daily, grooming to prevent mats and fiber ingestion.","Medium: about 2-4 kg (4.4-8.8 lb), depending on variety.","Variety of sizes and coat types, with many individuals enjoying litter training and interactive enrichment.","Uterine disease in unspayed females, dental problems, and gastrointestinal disorders are potential concerns."
rabbit-033,Rabbits,Giant Chinchilla,"United Kingdom, developed through selective breeding for meat, fur, exhibition, or companionship.","Active and curious, often enjoying tunnels, digging opportunities, and foraging enrichment.","Rex-type plush coat; gentle regular brushing is usually sufficient, avoiding overly aggressive grooming.","Large: about 4-6.5 kg (8.8-14.3 lb), depending on variety.","Quiet nature, social potential, and engaging behaviors such as foraging, digging, and binkying.","Flystrike, dental disease, gastrointestinal stasis, and spinal injuries can occur; careful hygiene and safe handling are important."
rabbit-034,Rabbits,Golden Glavcot,"France and Western Europe, developed from regional domestic rabbit stocks for varied production and show traits.","Sweet-natured and people-oriented when well socialized, with a need for gentle handling and plenty of room to move.",Fine or silky coat; routine brushing helps prevent tangles and keeps the coat clean.,"Giant: often 6 kg (13 lb) or more, depending on variety and individual.",Adaptability to well-managed indoor housing and strong companionship potential when diet and dental care are appropriate.,"Respiratory disease, dental problems, obesity, and reproductive disorders may occur; routine rabbit-savvy veterinary care is valuable."
rabbit-035,Rabbits,Havana Rabbit,"United States, developed through selective breeding for exhibition, fur, meat, or companionship.","Gentle, curious, and social, often becoming affectionate with patient handling. Benefits from companionship and daily exercise.","Short, dense coat; brush weekly and increase grooming during seasonal shedding to reduce swallowed hair.","Small: about 0.8-1.5 kg (1.8-3.3 lb), depending on variety.","Friendly companionship, quiet household presence, and strong suitability for indoor living with appropriate exercise space.","Dental overgrowth, gastrointestinal stasis, obesity, and respiratory disease are important health concerns; high-fiber diets are essential."
rabbit-036,Rabbits,Jersey Wooly,"Belgium and Central Europe, developed from European rabbit breeding traditions and later standardized as show breeds.","Alert and inquisitive, with a playful personality. Needs safe exercise space, enrichment, and gradual socialization.","Medium coat; brush several times per week, especially around the hindquarters and during shedding seasons.","Small-to-medium: about 1.2-2.5 kg (2.6-5.5 lb), depending on variety.","Distinctive coat or markings, gentle behavior, and good potential for bonding with patient caregivers.","Malocclusion, gastrointestinal stasis, sore hocks, and obesity may occur; regular dental and weight monitoring is recommended."
rabbit-037,Rabbits,Lilac Rabbit,"Germany and neighboring Europe, developed through structured breeding programs emphasizing coat, size, or pattern.","Generally calm and friendly, though individual personalities vary. Consistent handling and a predictable environment encourage trust.","Long wool or angora-type coat; requires frequent, sometimes daily, grooming to prevent mats and fiber ingestion.","Medium: about 2-4 kg (4.4-8.8 lb), depending on variety.","Variety of sizes and coat types, with many individuals enjoying litter training and interactive enrichment.","Uterine disease in unspayed females, dental problems, and gastrointestinal disorders are potential concerns."
rabbit-038,Rabbits,Meissner Lop,"Netherlands and Northern Europe, developed through local rabbit breeding and exhibition traditions.","Active and curious, often enjoying tunnels, digging opportunities, and foraging enrichment.","Rex-type plush coat; gentle regular brushing is usually sufficient, avoiding overly aggressive grooming.","Large: about 4-6.5 kg (8.8-14.3 lb), depending on variety.","Quiet nature, social potential, and engaging behaviors such as foraging, digging, and binkying.","Flystrike, dental disease, gastrointestinal stasis, and spinal injuries can occur; careful hygiene and safe handling are important."
rabbit-039,Rabbits,Mini Lop,"United Kingdom, developed through selective breeding for meat, fur, exhibition, or companionship.","Sweet-natured and people-oriented when well socialized, with a need for gentle handling and plenty of room to move.",Fine or silky coat; routine brushing helps prevent tangles and keeps the coat clean.,"Giant: often 6 kg (13 lb) or more, depending on variety and individual.",Adaptability to well-managed indoor housing and strong companionship potential when diet and dental care are appropriate.,"Respiratory disease, dental problems, obesity, and reproductive disorders may occur; routine rabbit-savvy veterinary care is valuable."
rabbit-040,Rabbits,Miniature Lion Lop,"France and Western Europe, developed from regional domestic rabbit stocks for varied production and show traits.","Gentle, curious, and social, often becoming affectionate with patient handling. Benefits from companionship and daily exercise.","Short, dense coat; brush weekly and increase grooming during seasonal shedding to reduce swallowed hair.","Small: about 0.8-1.5 kg (1.8-3.3 lb), depending on variety.","Friendly companionship, quiet household presence, and strong suitability for indoor living with appropriate exercise space.","Dental overgrowth, gastrointestinal stasis, obesity, and respiratory disease are important health concerns; high-fiber diets are essential."
rabbit-041,Rabbits,New Zealand White,"United States, developed through selective breeding for exhibition, fur, meat, or companionship.","Alert and inquisitive, with a playful personality. Needs safe exercise space, enrichment, and gradual socialization.","Medium coat; brush several times per week, especially around the hindquarters and during shedding seasons.","Small-to-medium: about 1.2-2.5 kg (2.6-5.5 lb), depending on variety.","Distinctive coat or markings, gentle behavior, and good potential for bonding with patient caregivers.","Malocclusion, gastrointestinal stasis, sore hocks, and obesity may occur; regular dental and weight monitoring is recommended."
rabbit-042,Rabbits,Palomino Rabbit,"Belgium and Central Europe, developed from European rabbit breeding traditions and later standardized as show breeds.","Generally calm and friendly, though individual personalities vary. Consistent handling and a predictable environment encourage trust.","Long wool or angora-type coat; requires frequent, sometimes daily, grooming to prevent mats and fiber ingestion.","Medium: about 2-4 kg (4.4-8.8 lb), depending on variety.","Variety of sizes and coat types, with many individuals enjoying litter training and interactive enrichment.","Uterine disease in unspayed females, dental problems, and gastrointestinal disorders are potential concerns."
rabbit-043,Rabbits,Polish Rabbit,"Germany and neighboring Europe, developed through structured breeding programs emphasizing coat, size, or pattern.","Active and curious, often enjoying tunnels, digging opportunities, and foraging enrichment.","Rex-type plush coat; gentle regular brushing is usually sufficient, avoiding overly aggressive grooming.","Large: about 4-6.5 kg (8.8-14.3 lb), depending on variety.","Quiet nature, social potential, and engaging behaviors such as foraging, digging, and binkying.","Flystrike, dental disease, gastrointestinal stasis, and spinal injuries can occur; careful hygiene and safe handling are important."
rabbit-044,Rabbits,Rhinelander,"Netherlands and Northern Europe, developed through local rabbit breeding and exhibition traditions.","Sweet-natured and people-oriented when well socialized, with a need for gentle handling and plenty of room to move.",Fine or silky coat; routine brushing helps prevent tangles and keeps the coat clean.,"Giant: often 6 kg (13 lb) or more, depending on variety and individual.",Adaptability to well-managed indoor housing and strong companionship potential when diet and dental care are appropriate.,"Respiratory disease, dental problems, obesity, and reproductive disorders may occur; routine rabbit-savvy veterinary care is valuable."
rabbit-045,Rabbits,Satin Rabbit,"United Kingdom, developed through selective breeding for meat, fur, exhibition, or companionship.","Gentle, curious, and social, often becoming affectionate with patient handling. Benefits from companionship and daily exercise.","Short, dense coat; brush weekly and increase grooming during seasonal shedding to reduce swallowed hair.","Small: about 0.8-1.5 kg (1.8-3.3 lb), depending on variety.","Friendly companionship, quiet household presence, and strong suitability for indoor living with appropriate exercise space.","Dental overgrowth, gastrointestinal stasis, obesity, and respiratory disease are important health concerns; high-fiber diets are essential."
rabbit-046,Rabbits,Satin Angora,"France and Western Europe, developed from regional domestic rabbit stocks for varied production and show traits.","Alert and inquisitive, with a playful personality. Needs safe exercise space, enrichment, and gradual socialization.","Medium coat; brush several times per week, especially around the hindquarters and during shedding seasons.","Small-to-medium: about 1.2-2.5 kg (2.6-5.5 lb), depending on variety.","Distinctive coat or markings, gentle behavior, and good potential for bonding with patient caregivers.","Malocclusion, gastrointestinal stasis, sore hocks, and obesity may occur; regular dental and weight monitoring is recommended."
rabbit-047,Rabbits,Silver Marten,"United States, developed through selective breeding for exhibition, fur, meat, or companionship.","Generally calm and friendly, though individual personalities vary. Consistent handling and a predictable environment encourage trust.","Long wool or angora-type coat; requires frequent, sometimes daily, grooming to prevent mats and fiber ingestion.","Medium: about 2-4 kg (4.4-8.8 lb), depending on variety.","Variety of sizes and coat types, with many individuals enjoying litter training and interactive enrichment.","Uterine disease in unspayed females, dental problems, and gastrointestinal disorders are potential concerns."
rabbit-048,Rabbits,Standard Chinchilla,"Belgium and Central Europe, developed from European rabbit breeding traditions and later standardized as show breeds.","Active and curious, often enjoying tunnels, digging opportunities, and foraging enrichment.","Rex-type plush coat; gentle regular brushing is usually sufficient, avoiding overly aggressive grooming.","Large: about 4-6.5 kg (8.8-14.3 lb), depending on variety.","Quiet nature, social potential, and engaging behaviors such as foraging, digging, and binkying.","Flystrike, dental disease, gastrointestinal stasis, and spinal injuries can occur; careful hygiene and safe handling are important."
rabbit-049,Rabbits,Tan Rabbit,"Germany and neighboring Europe, developed through structured breeding programs emphasizing coat, size, or pattern.","Sweet-natured and people-oriented when well socialized, with a need for gentle handling and plenty of room to move.",Fine or silky coat; routine brushing helps prevent tangles and keeps the coat clean.,"Giant: often 6 kg (13 lb) or more, depending on variety and individual.",Adaptability to well-managed indoor housing and strong companionship potential when diet and dental care are appropriate.,"Respiratory disease, dental problems, obesity, and reproductive disorders may occur; routine rabbit-savvy veterinary care is valuable."
rabbit-050,Rabbits,Thrianta,"Netherlands and Northern Europe, developed through local rabbit breeding and exhibition traditions.","Gentle, curious, and social, often becoming affectionate with patient handling. Benefits from companionship and daily exercise.","Short, dense coat; brush weekly and increase grooming during seasonal shedding to reduce swallowed hair.","Small: about 0.8-1.5 kg (1.8-3.3 lb), depending on variety.","Friendly companionship, quiet household presence, and strong suitability for indoor living with appropriate exercise space.","Dental overgrowth, gastrointestinal stasis, obesity, and respiratory disease are important health concerns; high-fiber diets are essential."
rabbit-051,Rabbits,Thüringer Rabbit,"United Kingdom, developed through selective breeding for meat, fur, exhibition, or companionship.","Alert and inquisitive, with a playful personality. Needs safe exercise space, enrichment, and gradual socialization.","Medium coat; brush several times per week, especially around the hindquarters and during shedding seasons.","Small-to-medium: about 1.2-2.5 kg (2.6-5.5 lb), depending on variety.","Distinctive coat or markings, gentle behavior, and good potential for bonding with patient caregivers.","Malocclusion, gastrointestinal stasis, sore hocks, and obesity may occur; regular dental and weight monitoring is recommended."
rabbit-052,Rabbits,Vienna Blue,"France and Western Europe, developed from regional domestic rabbit stocks for varied production and show traits.","Generally calm and friendly, though individual personalities vary. Consistent handling and a predictable environment encourage trust.","Long wool or angora-type coat; requires frequent, sometimes daily, grooming to prevent mats and fiber ingestion.","Medium: about 2-4 kg (4.4-8.8 lb), depending on variety.","Variety of sizes and coat types, with many individuals enjoying litter training and interactive enrichment.","Uterine disease in unspayed females, dental problems, and gastrointestinal disorders are potential concerns."
rabbit-053,Rabbits,Velveteen Lop,"United States, developed through selective breeding for exhibition, fur, meat, or companionship.","Active and curious, often enjoying tunnels, digging opportunities, and foraging enrichment.","Rex-type plush coat; gentle regular brushing is usually sufficient, avoiding overly aggressive grooming.","Large: about 4-6.5 kg (8.8-14.3 lb), depending on variety.","Quiet nature, social potential, and engaging behaviors such as foraging, digging, and binkying.","Flystrike, dental disease, gastrointestinal stasis, and spinal injuries can occur; careful hygiene and safe handling are important."
rabbit-054,Rabbits,White Vienna,"Belgium and Central Europe, developed from European rabbit breeding traditions and later standardized as show breeds.","Sweet-natured and people-oriented when well socialized, with a need for gentle handling and plenty of room to move.",Fine or silky coat; routine brushing helps prevent tangles and keeps the coat clean.,"Giant: often 6 kg (13 lb) or more, depending on variety and individual.",Adaptability to well-managed indoor housing and strong companionship potential when diet and dental care are appropriate.,"Respiratory disease, dental problems, obesity, and reproductive disorders may occur; routine rabbit-savvy veterinary care is valuable."
rabbit-055,Rabbits,Wooly Jersey,"Germany and neighboring Europe, developed through structured breeding programs emphasizing coat, size, or pattern.","Gentle, curious, and social, often becoming affectionate with patient handling. Benefits from companionship and daily exercise.","Short, dense coat; brush weekly and increase grooming during seasonal shedding to reduce swallowed hair.","Small: about 0.8-1.5 kg (1.8-3.3 lb), depending on variety.","Friendly companionship, quiet household presence, and strong suitability for indoor living with appropriate exercise space.","Dental overgrowth, gastrointestinal stasis, obesity, and respiratory disease are important health concerns; high-fiber diets are essential."
